genre,artist_name,track_name,popularity,danceability,energy,tempo,valence,categoria_popularidade
Alternative,Saliva,They Don't Care About Us,57,0.488,0.899,179.826,0.638,Popular
Alternative,Injury Reserve,Wax On (Feat. Freddie Gibbs),52,0.666,0.861,158.024,0.436,Popular
Alternative,Black Moon,Who Got Da Props,53,0.805,0.653,100.349,0.257,Popular
Alternative,Dread Mar I,Hoja en Blanco,66,0.705,0.75,140.037,0.548,Muito Popular
Alternative,Solange,My Skin My Logo,51,0.724,0.292,81.409,0.524,Popular
Alternative,Gallant,Cave Me In,51,0.689,0.512,90.091,0.619,Popular
Alternative,Duckwrth,I'M DEAD,52,0.593,0.751,114.907,0.485,Popular
Alternative,HELLYEAH,Oh My God,53,0.315,0.975,159.455,0.35,Popular
Alternative,Modest Mouse,Gravity Rides Everything,51,0.395,0.443,103.262,0.714,Popular
Alternative,Arcade Fire,"Baby Mine - From ""Dumbo""/Soundtrack Version",58,0.221,0.355,68.903,0.15,Popular
Alternative,Action Bronson,Actin Crazy,54,0.5,0.622,165.503,0.252,Popular
Alternative,The Flaming Lips,She Don't Use Jelly,55,0.33,0.556,173.828,0.506,Popular
Alternative,Lori McKenna,The Time I've Wasted,55,0.473,0.25,145.027,0.261,Popular
Alternative,Common,Invocation,57,0.753,0.539,83.92,0.78,Popular
Alternative,Papa Roach,Face Everything And Rise,53,0.405,0.979,139.991,0.469,Popular
Alternative,Big K.R.I.T.,Big Bank (feat. T.I.),52,0.712,0.847,148.936,0.594,Popular
Alternative,Deftones,Bored,51,0.365,0.538,79.863,0.314,Popular
Alternative,Buddy,Hey Up There (feat. Ty Dolla $ign),52,0.766,0.664,145.054,0.584,Popular
Alternative,Sevendust,Praise,52,0.565,0.927,131.905,0.481,Popular
Alternative,Disturbed,The Animal,51,0.402,0.95,193.95,0.277,Popular
Alternative,The Neighbourhood,Jealou$y,51,0.511,0.622,150.909,0.296,Popular
Alternative,Radiohead,How To Disappear Completely,55,0.168,0.302,102.041,0.205,Popular
Alternative,Disturbed,Liberate,51,0.549,0.99,124.075,0.493,Popular
Alternative,Zoé,Luna - Live,64,0.223,0.459,180.06,0.151,Popular
Alternative,Rage Against The Machine,Vietnow,51,0.654,0.77,107.781,0.668,Popular
Alternative,Kelela,LMK_WHAT’S REALLY GOOD REMIX_ FEAT_PRINCESS NOKIA_JUNGLEPUSSY_CUPCAKKE_MS. BOOGIE_100 BPM,52,0.727,0.623,99.982,0.224,Popular
Alternative,Zoé,Love,66,0.692,0.512,79.003,0.739,Muito Popular
Alternative,The 1975,How To Draw / Petrichor,52,0.413,0.792,138.228,0.0386,Popular
Alternative,Gorillaz,Some Kind of Nature (feat. Lou Reed),51,0.769,0.75,97.229,0.942,Popular
Alternative,Red Hot Chili Peppers,Fortune Faded,56,0.524,0.946,119.156,0.613,Popular
Alternative,Die Antwoord,Fatty Boom Boom,54,0.883,0.85,93.951,0.707,Popular
Alternative,Spoon,Hot Thoughts,53,0.679,0.902,108.995,0.493,Popular
Alternative,ELHAE,Still Mine (feat. Wale),51,0.568,0.501,104.148,0.281,Popular
Alternative,Clipse,Grindin',53,0.592,0.77,191.692,0.361,Popular
Alternative,Eric B. & Rakim,Don't Sweat The Technique,51,0.754,0.888,105.927,0.781,Popular
Alternative,Gorillaz,We Got the Power (feat. Jehnny Beth),51,0.507,0.985,150.059,0.394,Popular
Alternative,Nirvana,Pennyroyal Tea,53,0.427,0.445,113.068,0.199,Popular
Alternative,Linkin Park,Wastelands,56,0.44,0.993,169.77,0.614,Popular
Alternative,Pearl Jam,Once,54,0.413,0.885,113.807,0.211,Popular
Alternative,Metric,Help I'm Alive,56,0.565,0.877,118.484,0.389,Popular
Alternative,Slipknot,Everything Ends,54,0.467,0.992,115.209,0.317,Popular
Alternative,Atreyu,House Of Gold,52,0.339,0.943,184.999,0.427,Popular
Alternative,6LACK,In Between (feat. BANKS) - Bonus,53,0.545,0.573,118.07,0.344,Popular
Alternative,The Strokes,One Way Trigger,55,0.516,0.942,95.996,0.964,Popular
Alternative,La Mosca Tse-Tse,Para No Verte Más,66,0.658,0.815,99.28,0.837,Muito Popular
Alternative,Red Hot Chili Peppers,Brendan's Death Song,55,0.355,0.87,114.484,0.184,Popular
Alternative,Kaiit,Miss Shiney,55,0.749,0.566,72.008,0.795,Popular
Alternative,The Knocks,Ride Or Die (feat. Foster The People) - Vicetone Remix,54,0.6,0.871,113.967,0.511,Popular
Alternative,MF DOOM,One Beer,51,0.375,0.722,90.712,0.612,Popular
Alternative,John Prine,Clay Pigeons,55,0.585,0.233,140.666,0.481,Popular
Alternative,Rage Against The Machine,Born of a Broken Man,51,0.298,0.848,148.282,0.194,Popular
Alternative,GZA,Liquid Swords,53,0.621,0.626,178.183,0.35,Popular
Alternative,Queens of the Stone Age,If I Had A Tail,55,0.602,0.85,112.077,0.339,Popular
Alternative,Nick Cave & The Bad Seeds,Red Right Hand - 2011 Remastered Version,58,0.735,0.403,115.658,0.453,Popular
Alternative,Marilyn Manson,SAY10,55,0.603,0.756,126.959,0.113,Popular
Alternative,Calle 13,Muerte En Hawaii,68,0.675,0.588,79.989,0.879,Muito Popular
Alternative,PREP,Who's Got You Singing Again,55,0.83,0.501,117.999,0.481,Popular
Alternative,Jason Isbell,If It Takes a Lifetime,51,0.556,0.504,84.421,0.616,Popular
Alternative,Mazzy Star,Into Dust,53,0.415,0.132,169.006,0.122,Popular
Alternative,Danny Brown,Really Doe,52,0.692,0.983,75.992,0.792,Popular
Alternative,Bomba Estéreo,Somos Dos,57,0.691,0.873,97.996,0.925,Popular
Alternative,for KING & COUNTRY,joy. (R3HAB Remix),54,0.75,0.81,120.038,0.48,Popular
Alternative,Florence + The Machine,Grace,54,0.335,0.251,74.545,0.156,Popular
Alternative,TOPS,Way to be Loved,56,0.583,0.515,115.732,0.603,Popular
Alternative,System Of A Down,War?,53,0.365,0.939,98.646,0.527,Popular
Alternative,System Of A Down,Suggestions,53,0.356,0.91,177.962,0.063,Popular
Alternative,Artifacts,C'Mon wit da Git Down,57,0.651,0.61,166.079,0.741,Popular
Alternative,The Amazons,Mother - Single Version,56,0.429,0.873,79.529,0.439,Popular
Alternative,6LACK,Rules,52,0.682,0.758,147.045,0.638,Popular
Alternative,for KING & COUNTRY,God Only Knows (R3HAB Remix),52,0.542,0.695,144.007,0.435,Popular
Alternative,Bomba Estéreo,To My Love,58,0.426,0.705,109.977,0.292,Popular
Alternative,X Ambassadors,Baptize Me,53,0.562,0.511,135.009,0.134,Popular
Alternative,Talib Kweli,Get By,53,0.659,0.925,90.19,0.77,Popular
Alternative,Korn,A Different World (feat. Corey Taylor),51,0.576,0.785,105.118,0.406,Popular
Alternative,The Alchemist,E. Coli (feat. Earl Sweatshirt),51,0.322,0.555,96.019,0.397,Popular
Alternative,A Tribe Called Quest,We The People....,55,0.71,0.805,92.601,0.897,Popular
Alternative,Eels,Novocaine For The Soul,51,0.393,0.765,169.288,0.349,Popular
Alternative,(Sandy) Alex G,Gretel,55,0.449,0.875,140.078,0.43,Popular
Alternative,JPEGMAFIA,Baby I'm Bleeding,52,0.574,0.859,171.392,0.828,Popular
Alternative,Radiohead,Decks Dark,55,0.56,0.5,139.174,0.249,Popular
Alternative,Dr. Dog,Buzzing in the Light,54,0.545,0.443,138.434,0.263,Popular
Alternative,Janelle Monáe,I Got The Juice (feat. Pharrell Williams),52,0.922,0.485,120.156,0.395,Popular
Alternative,Mac Ayres,Stay,51,0.679,0.27,120.608,0.415,Popular
Alternative,New Life Worship,Great I Am,51,0.246,0.51,159.915,0.101,Popular
Alternative,Elefante,Mentirosa,64,0.669,0.914,97.021,0.855,Popular
Alternative,Arcade Fire,Electric Blue,55,0.663,0.774,102.982,0.681,Popular
Alternative,The Black Keys,Gotta Get Away,52,0.475,0.836,123.144,0.723,Popular
Alternative,The Bloody Beetroots,Warp 2.019 (feat. Steve Aoki) - Steve Aoki & Kayzo Remix,56,0.664,0.994,132.982,0.0377,Popular
Alternative,Kiana Ledé,Shawty,52,0.685,0.494,77.164,0.65,Popular
Alternative,Elijah Blake,I Just Wanna...,51,0.749,0.656,130.063,0.515,Popular
Alternative,Cimafunk,Parar el Tiempo,55,0.84,0.465,109.998,0.58,Popular
Alternative,Chromatics,Cherry,53,0.656,0.784,108.245,0.802,Popular
Alternative,Florence + The Machine,My Best Dress - Demo,55,0.578,0.272,135.098,0.211,Popular
Alternative,Cake,Comfort Eagle,51,0.736,0.782,120.987,0.899,Popular
Alternative,Foo Fighters,No Way Back,52,0.254,0.959,186.438,0.525,Popular
Alternative,Hollywood Undead,Levitate,53,0.547,0.937,128.059,0.5,Popular
Alternative,Rob Zombie,Feel So Numb,53,0.566,0.889,127.045,0.141,Popular
Alternative,Janelle Monáe,Tightrope (feat. Big Boi) - Big Boi Vocal Edit,54,0.641,0.673,167.978,0.644,Popular
Alternative,Smif-N-Wessun,Wreckonize - Remix Vocal,58,0.775,0.451,92.986,0.559,Popular
Alternative,Ximena Sariñana,¿Qué Tiene?,58,0.708,0.534,87.907,0.704,Popular
Alternative,Pearl Jam,The Fixer,55,0.531,0.92,152.2,0.9,Popular
Alternative,Little Dragon,Lover Chanting,53,0.876,0.758,118.014,0.91,Popular
Alternative,Langhorne Slim,Put It Together,52,0.484,0.869,125.63,0.757,Popular
Alternative,DRAMA,Dead and Gone,54,0.695,0.558,103.995,0.257,Popular
Alternative,Natalia Lafourcade,Lo Que Construimos,63,0.667,0.287,127.981,0.545,Popular
Alternative,P.O.D.,Alive - 2006 Remaster,54,0.409,0.952,80.899,0.55,Popular
Alternative,Arlo Parks,george,51,0.677,0.394,96.985,0.539,Popular
Alternative,Phosphorescent,Wolves,52,0.331,0.288,130.752,0.097,Popular
Alternative,Car Seat Headrest,Fill in the Blank,52,0.339,0.829,162.798,0.5,Popular
Alternative,RKCB,Elevated,51,0.48,0.46,140.863,0.446,Popular
Alternative,Disturbed,Another Way to Die,51,0.621,0.967,112.017,0.315,Popular
Alternative,Rage Against The Machine,Maggie's Farm,51,0.412,0.838,86.604,0.483,Popular
Alternative,System Of A Down,This Cocaine Makes Me Feel Like I'm On This Song,53,0.397,0.948,106.112,0.597,Popular
Alternative,Hollywood Undead,Riot,53,0.707,0.925,110.012,0.583,Popular
Alternative,Big K.R.I.T.,1999 (feat. Lloyd),52,0.699,0.7,158.026,0.534,Popular
Alternative,Jason Isbell and the 400 Unit,Last of My Kind,51,0.488,0.282,81.775,0.522,Popular
Alternative,KAYTRANADA,NOTHIN LIKE U (feat. Ty Dolla $ign),51,0.787,0.805,104.862,0.769,Popular
Alternative,Ratatat,Wildcat,51,0.703,0.718,115.993,0.785,Popular
Alternative,Panteon Rococo,Vendedora de Caricias,62,0.936,0.675,125.024,0.902,Popular
Alternative,Cultura Profética,Saca Prende y Sorprende,60,0.855,0.682,85.982,0.876,Popular
Alternative,Sevendust,Risen,52,0.496,0.915,100.031,0.346,Popular
Alternative,Ra Ra Riot,Flowers,54,0.558,0.757,92.192,0.645,Popular
Alternative,LION BABE,Treat Me Like Fire,54,0.667,0.658,91.98,0.358,Popular
Alternative,Franz Ferdinand,No You Girls,55,0.679,0.909,104.781,0.899,Popular
Alternative,Pearl Jam,Rearviewmirror (Remastered),54,0.373,0.961,158.863,0.437,Popular
Alternative,Teyana Taylor,WTP,52,0.909,0.52,119.825,0.576,Popular
Alternative,June Marieezy,Fly - FKJ Remix,51,0.657,0.528,75.44,0.35,Popular
Alternative,tobi lou,Lounar,52,0.799,0.752,149.985,0.667,Popular
Alternative,The Stooges,I Wanna Be Your Dog,59,0.527,0.871,120.722,0.107,Popular
Alternative,A Tribe Called Quest,Buggin' Out,54,0.887,0.419,96.149,0.576,Popular
Alternative,System Of A Down,X,53,0.492,0.948,90.569,0.523,Popular
Alternative,Pearl Jam,Dissident (Remastered),52,0.267,0.864,146.691,0.531,Popular
Alternative,Red Hot Chili Peppers,This Velvet Glove,54,0.607,0.953,118.885,0.315,Popular
Alternative,The Unlikely Candidates,Your Love Could Start a War,51,0.505,0.906,120.063,0.485,Popular
Alternative,The Strokes,Taken for a Fool,54,0.57,0.89,137.04,0.885,Popular
Alternative,Los Prisioneros,Tren Al Sur,58,0.585,0.624,180.503,0.728,Popular
Alternative,Prophets Of Rage,Prophets Of Rage,54,0.621,0.935,99.981,0.885,Popular
Alternative,TOPS,Superstition Future,54,0.746,0.531,126.975,0.598,Popular
Alternative,Weezer,Stand By Me,51,0.717,0.708,119.138,0.758,Popular
Alternative,Pearl Jam,Given to Fly,55,0.317,0.764,101.173,0.341,Popular
Alternative,Julieta Venegas,Eres para Mí (with Anita Tijoux),59,0.8,0.685,96.986,0.899,Popular
Alternative,Yo La Tengo,Autumn Sweater,58,0.628,0.455,102.09,0.858,Popular
Alternative,Rise Against,House On Fire,55,0.427,0.95,169.006,0.592,Popular
Alternative,Red Hot Chili Peppers,Hump de Bump,55,0.692,0.968,111.906,0.901,Popular
Alternative,Yo La Tengo,I'll Be Around,59,0.329,0.328,104.26,0.0737,Popular
Alternative,anders,Bad Guy,54,0.736,0.468,80.505,0.417,Popular
Alternative,Parkway Drive,Wishing Wells,52,0.402,0.975,177.762,0.23,Popular
Alternative,Hiatus Kaiyote,Nakamarra (feat. Q-Tip),55,0.552,0.531,91.573,0.324,Popular
Alternative,BANKS,Warm Water - Snakehips Remix,55,0.511,0.678,212.137,0.405,Popular
Alternative,Bloodhound Gang,Fire Water Burn,55,0.692,0.566,97.062,0.626,Popular
Alternative,La Ley,Mentira,65,0.643,0.679,132.199,0.491,Muito Popular
Alternative,Manafest,Impossible,54,0.453,0.898,160.096,0.525,Popular
Alternative,Atreyu,Right Side Of The Bed,52,0.255,0.927,171.685,0.753,Popular
Alternative,System Of A Down,Know,52,0.334,0.903,70.621,0.487,Popular
Alternative,NONONO,Pumpin Blood,53,0.618,0.848,118.998,0.413,Popular
Alternative,The Temper Trap,Sweet Disposition - Vintage Culture & Lazy Bear Remix,63,0.702,0.658,121.989,0.418,Popular
Alternative,Pantera,Fucking Hostile,54,0.479,0.96,93.867,0.506,Popular
Alternative,Three Days Grace,You Don't Get Me High Anymore,52,0.497,0.956,96.495,0.231,Popular
Alternative,Red Hot Chili Peppers,Encore,55,0.633,0.704,104.958,0.342,Popular
Alternative,Killswitch Engage,Hate By Design,53,0.384,0.979,179.948,0.303,Popular
Alternative,Stone Sour,Tired,53,0.312,0.934,201.991,0.471,Popular
Alternative,Sabrina Claudio,Naked,51,0.504,0.34,146.131,0.33,Popular
Alternative,Nickelback,After The Rain,54,0.536,0.953,142.02,0.725,Popular
Alternative,Bishop Briggs,Tempt My Trouble,51,0.782,0.762,127.049,0.65,Popular
Alternative,Motörhead,Overkill,57,0.27,0.886,119.285,0.192,Popular
Alternative,Rise Against,Audience Of One - Ghost Note Symphonies,51,0.415,0.405,159.779,0.372,Popular
Alternative,Curren$y,This and That,51,0.641,0.584,169.953,0.167,Popular
Alternative,System Of A Down,Jet Pilot,53,0.418,0.964,96.316,0.928,Popular
Alternative,Nirvana,Jesus Doesn't Want Me For A Sunbeam,54,0.489,0.594,113.205,0.239,Popular
Alternative,Radiohead,True Love Waits,55,0.282,0.132,136.186,0.0379,Popular
Alternative,Placebo,Every You Every Me,63,0.478,0.923,133.134,0.165,Popular
Alternative,Kiana Ledé,One of Them Days,52,0.54,0.554,77.442,0.463,Popular
Alternative,Linkin Park,High Voltage,52,0.593,0.967,93.916,0.287,Popular
Alternative,BAYNK,Poolside,52,0.853,0.484,119.508,0.586,Popular
Alternative,Red Hot Chili Peppers,Hey,52,0.815,0.577,122.61,0.737,Popular
Alternative,Disturbed,Asylum,51,0.52,0.992,90.038,0.38,Popular
Alternative,Catfish and the Bottlemen,Encore,58,0.487,0.898,150.115,0.546,Popular
Alternative,Pavement,Range Life,51,0.555,0.724,112.812,0.724,Popular
Alternative,Volbeat,Maybellene i Hofteholder,58,0.247,0.942,94.094,0.601,Popular
Alternative,Aesop Rock,Preservation,51,0.699,0.697,87.883,0.348,Popular
Alternative,No Resolve,Get Me Out,53,0.314,0.877,177.6,0.516,Popular
Alternative,Radiohead,Videotape,54,0.581,0.384,77.412,0.0466,Popular
Alternative,Arlo Parks,Cola,51,0.814,0.742,75.451,0.587,Popular
Alternative,Nirvana,Polly,54,0.613,0.392,115.038,0.432,Popular
Alternative,Elujay,Starchild,52,0.503,0.615,82.533,0.494,Popular
Alternative,anders,Bad Habits,59,0.646,0.563,186.157,0.389,Popular
Alternative,Marilyn Manson,Cry Little Sister,53,0.502,0.634,145.922,0.0388,Popular
Alternative,MARINA,Handmade Heaven,55,0.379,0.503,106.999,0.284,Popular
Alternative,dvsn,Mood,53,0.622,0.446,68.85,0.168,Popular
Alternative,Nirvana,School - Remastered,52,0.208,0.964,165.038,0.0954,Popular
Alternative,MARINA,Life Is Strange,55,0.731,0.563,116.01,0.374,Popular
Alternative,Madvillain,Figaro,51,0.836,0.812,92.009,0.769,Popular
Alternative,Air,Playground Love (with Gordon Tracks),55,0.353,0.422,142.912,0.135,Popular
Alternative,Korn,Thoughtless,52,0.593,0.933,153.993,0.497,Popular
Alternative,Amerie,1 Thing,56,0.636,0.946,125.085,0.891,Popular
Alternative,The Internet,La Di Da,51,0.685,0.745,103.119,0.834,Popular
Alternative,Papa Roach,Come Around,54,0.431,0.903,186.036,0.133,Popular
Alternative,Meshuggah,Bleed,52,0.242,0.998,114.831,0.18,Popular
Alternative,Justice,Genesis,55,0.693,0.789,117.055,0.283,Popular
Alternative,Ariel Pink,Lipstick,54,0.469,0.856,134.943,0.795,Popular
Alternative,Kasabian,Club Foot,60,0.237,0.919,101.758,0.123,Popular
Alternative,Billy Talent,Try Honesty,57,0.462,0.984,156.921,0.327,Popular
Alternative,Nickelback,This Means War,51,0.559,0.967,133.992,0.806,Popular
Alternative,The Shins,Sleeping Lessons,52,0.517,0.511,115.022,0.179,Popular
Alternative,Two Door Cinema Club,Are We Ready? (Wreck),52,0.601,0.752,93.988,0.735,Popular
Alternative,Empire of the Sun,We Are The People,59,0.666,0.785,122.973,0.549,Popular
Alternative,Red Hot Chili Peppers,Easily,55,0.283,0.982,124.149,0.438,Popular
Alternative,Rammstein,Mein Herz brennt,53,0.519,0.765,83.099,0.142,Popular
Alternative,Gallant,Sharpest Edges,51,0.844,0.468,93.92,0.627,Popular
Alternative,Machine Head,Locust,55,0.352,0.956,122.897,0.228,Popular
Alternative,Three Days Grace,So What,52,0.514,0.957,142.018,0.428,Popular
Alternative,Amber Mark,Put You On,52,0.678,0.827,92.003,0.764,Popular
Alternative,Dawes,Crack The Case,51,0.531,0.476,130.232,0.239,Popular
Alternative,Foo Fighters,Sunday Rain,53,0.538,0.534,77.527,0.722,Popular
Alternative,LCD Soundsystem,Home,52,0.752,0.844,124.013,0.78,Popular
Alternative,Foo Fighters,Dear Rosemary,54,0.514,0.864,123.861,0.698,Popular
Alternative,Pete Rock,Tru Master,56,0.649,0.941,91.442,0.639,Popular
Alternative,Alanis Morissette,You Learn - 2015 Remaster,54,0.401,0.706,168.669,0.458,Popular
Alternative,Mos Def,Mathematics,56,0.753,0.749,93.79,0.832,Popular
Alternative,Crystal Castles,Not In Love - Radio Version,56,0.487,0.98,135.93,0.175,Popular
Alternative,Foo Fighters,The Line,53,0.42,0.9,135.918,0.459,Popular
Alternative,Digable Planets,Where I'm From,52,0.876,0.42,98.304,0.706,Popular
Alternative,Elefante,Durmiendo con la Luna,63,0.612,0.507,95.018,0.352,Popular
Alternative,Zoé,Arrullo De Estrellas,65,0.461,0.74,81.548,0.408,Muito Popular
Alternative,Pearl Jam,Nothingman - Remastered,54,0.274,0.387,96.018,0.15,Popular
Alternative,Foo Fighters,The Feast and The Famine,52,0.332,0.906,173.639,0.497,Popular
Alternative,Suicidal Tendencies,Institutionalized,54,0.358,0.804,91.842,0.625,Popular
Alternative,Hollywood Undead,Been To Hell,51,0.438,0.935,149.02,0.595,Popular
Alternative,Dread Mar I,Nada,60,0.64,0.733,88.981,0.627,Popular
Alternative,Rammstein,HALLOMANN,67,0.419,0.706,171.997,0.143,Muito Popular
Alternative,Steve Earle,Guitar Town,51,0.664,0.49,165.542,0.937,Popular
Alternative,Aleks Syntek,Duele El Amor,62,0.674,0.774,129.951,0.702,Popular
Alternative,RAIGN,Knocking on Heavens Door,52,0.321,0.389,127.778,0.128,Popular
Alternative,Nickelback,Million Miles An Hour,52,0.608,0.881,115.006,0.412,Popular
Alternative,DRAMA,Hopes Up,55,0.733,0.579,121.987,0.555,Popular
Alternative,Moods,Bucket List,55,0.702,0.186,90.032,0.1,Popular
Alternative,Foo Fighters,Congregation,52,0.405,0.91,151.915,0.575,Popular
Alternative,Jurassic 5,Concrete Schoolyard,55,0.894,0.625,90.121,0.809,Popular
Alternative,Satin Jackets,Northern Lights,56,0.685,0.744,111.017,0.601,Popular
Alternative,Broken Bells,Control,51,0.741,0.634,113.999,0.951,Popular
Alternative,DON BROCO,Come Out to LA,51,0.531,0.882,105.634,0.477,Popular
Alternative,Florence + The Machine,Tiny Dancer,53,0.532,0.537,139.997,0.154,Popular
Alternative,Foo Fighters,La Dee Da,53,0.354,0.804,175.731,0.224,Popular
Alternative,Anthem Lights,Best of 2011: Just the Way You Are / For the First Time / Someone Like You / Superbass / Grenade / Without You,52,0.418,0.343,121.805,0.327,Popular
Alternative,Ayelle,Obvious,54,0.69,0.332,148.025,0.477,Popular
Alternative,Saliva,Superstar,51,0.487,0.931,91.8,0.492,Popular
Alternative,Janelle Monáe,Q.U.E.E.N. (feat. Erykah Badu),51,0.843,0.433,106.028,0.161,Popular
Alternative,The Neighbourhood,Lurk,52,0.723,0.653,125.444,0.193,Popular
Alternative,Rend Collective,Oceans (Where Feet May FaiI),51,0.538,0.776,140.042,0.381,Popular
Alternative,Michael W. Smith,Open The Eyes Of My Heart - Live,51,0.388,0.568,107.965,0.207,Popular
Alternative,Phosphorescent,Song for Zula,52,0.492,0.626,86.016,0.524,Popular
Alternative,The Velvet Underground,I'm Waiting For The Man,56,0.678,0.645,125.847,0.826,Popular
Alternative,GoldLink,Pray Everyday (Survivor's Guilt),51,0.755,0.459,150.01,0.38,Popular
Alternative,Foo Fighters,Make It Right,53,0.559,0.933,141.939,0.45,Popular
Alternative,dvsn,Body Smile,53,0.676,0.24,75.522,0.134,Popular
Alternative,Radiohead,The National Anthem,53,0.486,0.754,91.52,0.387,Popular
Alternative,Los Enanitos Verdes,"Tu Carcel - En Vivo Desde Tijuana, Mexico/2004",59,0.634,0.758,117.471,0.593,Popular
Alternative,Killswitch Engage,In Due Time,52,0.486,0.959,84.997,0.527,Popular
